iata_code,name,type,municipality,iso_country,latitude_deg,longitude_deg,route_count,inbound_route_count,type_score,major_score
YBB,Kugaaruk Airport,small_airport,Kugaaruk,CA,68.535711,-89.805508,0,0,0.25,0.25
YBE,Uranium City Airport,small_airport,Uranium City,CA,59.561401,-108.481003,0,0,0.25,0.25
XTL,Tadoule Lake Airport,small_airport,Tadoule Lake,CA,58.706308,-98.511057,0,0,0.25,0.25
YBT,Brochet Airport,small_airport,Brochet,CA,57.8894,-101.679001,0,0,0.25,0.25
YBV,Berens River Airport,small_airport,Berens River,CA,52.358898,-97.018303,0,0,0.25,0.25
YRF,Cartwright Airport,small_airport,Cartwright,CA,53.682501,-57.042303,0,0,0.25,0.25
XCM,Chatham Kent Airport,small_airport,Chatham-Kent,CA,42.3064002991,-82.0819015503,0,0,0.25,0.25
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,small_airport,Cross Lake,CA,54.609758,-97.762442,0,0,0.25,0.25
YCT,Coronation Airport,small_airport,Coronation,CA,52.0750007629,-111.444999695,0,0,0.25,0.25
YCW,Chilliwack Airport,small_airport,Chilliwack,CA,49.153157,-121.939309,0,0,0.25,0.25
YCZ,Fairmont Hot Springs Airport,small_airport,Fairmont Hot Springs,CA,50.331052,-115.873739,0,0,0.25,0.25
YDL,Dease Lake Airport,small_airport,Dease Lake,CA,58.422199,-130.031998,0,0,0.25,0.25
YEU,Eureka Airport,small_airport,Eureka,CA,79.9946975708,-85.814201355,0,0,0.25,0.25
YGB,Texada Gillies Bay Airport,small_airport,Texada,CA,49.694341,-124.518099,0,0,0.25,0.25
YGO,Gods Lake Narrows Airport,small_airport,Gods Lake Narrows,CA,54.55768,-94.490061,0,0,0.25,0.25
YHB,Hudson Bay Airport,small_airport,Hudson Bay,CA,52.8166999817,-102.310997009,0,0,0.25,0.25
YHE,Hope Airport / FVRD Regional Airpark,small_airport,Hope,CA,49.368865,-121.49495,0,0,0.25,0.25
YJA,Jasper Airport,small_airport,Jasper,CA,52.996418,-118.060233,0,0,0.25,0.25
YKC,Collins Bay Airport,small_airport,Collins Bay,CA,58.2360992432,-103.678001404,0,0,0.25,0.25
LAK,Aklavik/Freddie Carmichael Airport,small_airport,Aklavik,CA,68.223297,-135.00599,0,0,0.25,0.25
YLB,Lac La Biche Airport,small_airport,Lac La Biche,CA,54.7703018188,-112.031997681,0,0,0.25,0.25
YLQ,La Tuque Airport,small_airport,La Tuque,CA,47.4096984863,-72.7889022827,0,0,0.25,0.25
YMH,Mary's Harbour Airport,small_airport,Mary's Harbour,CA,52.302837,-55.847433,0,0,0.25,0.25
YMW,Maniwaki Airport,small_airport,Messines,CA,46.2728,-75.990601,0,0,0.25,0.25
YNE,Norway House Airport,small_airport,Norway House,CA,53.958302,-97.8442,0,0,0.25,0.25
YNH,Hudson's Hope Airport,small_airport,Hudson's Hope,CA,56.035142,-121.978326,0,0,0.25,0.25
HZP,Fort Mackay / Horizon Airport,small_airport,Fort Mackay,CA,57.381699,-111.700996,0,0,0.25,0.25
YOC,Old Crow Airport,small_airport,Old Crow,CA,67.570602,-139.839005,0,0,0.25,0.25
YOH,Oxford House Airport,small_airport,Oxford House,CA,54.9333,-95.2789,0,0,0.25,0.25
YRM,Rocky Mountain House Airport,small_airport,Rocky Mountain House,CA,52.4296989441,-114.903999329,0,0,0.25,0.25
YRS,Red Sucker Lake Airport,small_airport,Red Sucker Lake,CA,54.167198,-93.557198,0,0,0.25,0.25
YSE,Squamish Airport,small_airport,Squamish,CA,49.7817001343,-123.162002563,0,0,0.25,0.25
YST,St. Theresa Point Airport,small_airport,St. Theresa Point,CA,53.845261,-94.851966,0,0,0.25,0.25
YVG,Vermilion Airport,small_airport,Vermilion,CA,53.357714,-110.827388,0,0,0.25,0.25
YCK,Tommy Kochon Airport,small_airport,Colville Lake,CA,67.02015,-126.128364,0,0,0.25,0.25
YVT,Buffalo Narrows Airport,small_airport,Buffalo Narrows,CA,55.8418998718,-108.417999268,0,0,0.25,0.25
YYM,Cowley Airport,small_airport,Cowley,CA,49.6363983154,-114.09400177,0,0,0.25,0.25
ZAC,York Landing Airport,small_airport,York Landing,CA,56.089401,-96.089203,0,0,0.25,0.25
ILF,Ilford Airport,small_airport,Ilford,CA,56.051622,-95.61882,0,0,0.25,0.25
ZFD,Fond-du-Lac Airport,small_airport,Fond-du-Lac,CA,59.3344,-107.181999,0,0,0.25,0.25
XPK,Pukatawagan Airport,small_airport,Pukatawagan,CA,55.749199,-101.265999,0,0,0.25,0.25
ZGI,Gods River Airport,small_airport,Gods River,CA,54.839699,-94.078598,0,0,0.25,0.25
ZGR,Little Grand Rapids Airport,small_airport,Little Grand Rapids,CA,52.045417,-95.46617,0,0,0.25,0.25
ZHP,High Prairie Airport,small_airport,High Prairie,CA,55.3936,-116.474998,0,0,0.25,0.25
ZMH,South Cariboo Region / 108 Mile Airport,small_airport,108 Mile,CA,51.7360992432,-121.333000183,0,0,0.25,0.25
XPP,Poplar River Airport,small_airport,Poplar River,CA,52.996526,-97.274194,0,0,0.25,0.25
ZPO,Pinehouse Lake Airport,small_airport,Pinehouse Lake,CA,55.5280990601,-106.582000732,0,0,0.25,0.25
XSI,South Indian Lake Airport,small_airport,South Indian Lake,CA,56.792801,-98.907204,0,0,0.25,0.25
YDV,Bloodvein River Airport,small_airport,Bloodvein River,CA,51.784568,-96.692305,0,0,0.25,0.25
ZTM,Shamattawa Airport,small_airport,Shamattawa,CA,55.86356,-92.081137,0,0,0.25,0.25
XLB,Lac Brochet Airport,small_airport,Lac Brochet,CA,58.614279,-101.468954,0,0,0.25,0.25
ZWL,Wollaston Lake Airport,small_airport,Wollaston Lake,CA,58.106899,-103.171997,0,0,0.25,0.25
UZM,Hope Bay Aerodrome,small_airport,Hope Bay,CA,68.156,-106.618,0,0,0.25,0.25
YLP,Mingan Airport,small_airport,Longue-Pointe-de-Mingan,CA,50.2869,-64.1528,0,0,0.25,0.25
YOI,Opinaca Aerodrome,small_airport,Éléonore Mine,CA,52.221944,-76.611944,0,0,0.25,0.25
YRD,Dean River Airport,small_airport,Kimsquit Valley,CA,52.82371,-126.964957,0,0,0.25,0.25
YHC,Hakai Passage Water Aerodrome,seaplane_base,Hecate Island,CA,51.669733,-128.08181,0,0,0.0,0.0
YMF,Montague Harbour Seaplane Base,seaplane_base,Galiano Island,CA,48.89225,-123.39215,0,0,0.0,0.0
YBW,Bedwell Harbour Seaplane Base,seaplane_base,Bedwell Harbour,CA,48.75,-123.233002,0,0,0.0,0.0
YTP,Tofino Harbour Seaplane Base,seaplane_base,Tofino,CA,49.155,-125.91,0,0,0.0,0.0
CBA,Alpine Heliport,heliport,West Kelowna,CA,49.8636,-119.568045,0,0,0.0,0.0
ZNA,Nanaimo Harbour Water Aerodrome,seaplane_base,Nanaimo,CA,49.169813,-123.933845,0,0,0.0,0.0
YHH,Campbell River Seaplane Base,seaplane_base,Campbell River,CA,50.049999,-125.25,0,0,0.0,0.0
YWS,Whistler/Green Lake Water Aerodrome,seaplane_base,Whistler,CA,50.1436004639,-122.948997498,0,0,0.0,0.0
YBF,Bamfield Seaplane Base,seaplane_base,Bamfield,CA,48.835967,-125.137453,0,0,0.0,0.0
YIG,Big Bay Seaplane Base,seaplane_base,Stuart Island,CA,50.3923,-125.1372,0,0,0.0,0.0
YPT,Pender Harbour Seaplane Base,seaplane_base,Sunshine Coast,CA,49.623785,-124.024884,0,0,0.0,0.0
ZOF,Ocean Falls Seaplane Base,seaplane_base,Ocean Falls,CA,52.3666992188,-127.717002869,0,0,0.0,0.0
ZTS,Tahsis Seaplane Base,seaplane_base,Tahsis,CA,49.92,-126.655,0,0,0.0,0.0
YKK,Kitkatla Seaplane Base,seaplane_base,Kitkatla,CA,53.7999992371,-130.432998657,0,0,0.0,0.0
ZQS,Queen Charlotte City Seaplane Base,seaplane_base,Queen Charlotte,CA,53.25282,-132.074214,0,0,0.0,0.0
WPL,Powell Lake Seaplane Base,seaplane_base,Powell River,CA,49.887335,-124.53372,0,0,0.0,0.0
YRN,Rivers Inlet Seaplane Base,seaplane_base,Rivers Inlet,CA,51.683985,-127.264044,0,0,0.0,0.0
YTG,Sullivan Bay Seaplane Base,seaplane_base,Sullivan Bay,CA,50.885359,-126.831069,0,0,0.0,0.0
YMU,Mansons Landing Seaplane Base,seaplane_base,Mansons Landing,CA,50.07137,-124.98362,0,0,0.0,0.0
YAV,Mayne Island Seaplane Base,seaplane_base,Miners Bay,CA,48.852241,-123.301982,0,0,0.0,0.0
YSX,Bella Bella/Shearwater Seaplane Base,seaplane_base,Bella Bella,CA,52.150002,-128.08299,0,0,0.0,0.0
YGG,Ganges Seaplane Base,seaplane_base,Salt Spring Island,CA,48.8545,-123.4969,0,0,0.0,0.0
YTB,Hartley Bay Seaplane Base,seaplane_base,Hartley Bay,CA,53.416698,-129.25,0,0,0.0,0.0
YFL,Fort Reliance Seaplane Base,seaplane_base,Fort Reliance,CA,62.7,-109.167,0,0,0.0,0.0
YWR,White River Seaplane Base,seaplane_base,White River,CA,48.6269,-85.223297,0,0,0.0,0.0
YSI,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,seaplane_base,Frying Pan Island,CA,45.173302,-80.137497,0,0,0.0,0.0
YWQ,Chute-Des-Passes/Lac Margane Seaplane Base,seaplane_base,Chutes-des-Passes,CA,49.9434,-71.138,0,0,0.0,0.0
YSD,Canadian Forces Base Suffield Heliport,heliport,Ralston,CA,50.276359,-111.180189,0,0,0.0,0.0
YWA,Petawawa Heliport,heliport,Petawawa,CA,45.952202,-77.319199,0,0,0.0,0.0
ZSW,Prince Rupert/Seal Cove Seaplane Base,seaplane_base,Prince Rupert,CA,54.333302,-130.283005,0,0,0.0,0.0
SYF,Silva Bay Seaplane Base,seaplane_base,Gabriola Island,CA,49.151,-123.698,0,0,0.0,0.0
XBB,Blubber Bay Seaplane Base,seaplane_base,Blubber Bay,CA,49.793958,-124.621064,0,0,0.0,0.0
YAJ,Lyall Harbour Seaplane Base,seaplane_base,Saturna Island,CA,48.795274,-123.181801,0,0,0.0,0.0
YAQ,Maple Bay Seaplane Base,seaplane_base,Maple Bay,CA,48.8167,-123.6084,0,0,0.0,0.0
YBH,Bull Harbour Water Aerodrome,seaplane_base,Bull Harbour,CA,50.9179,-127.9372,0,0,0.0,0.0
YBJ,Baie-Johan-Beetz Water Aerodrome,seaplane_base,Baie-Johan-Beetz,CA,50.283745,-62.81004,0,0,0.0,0.0
YBQ,Telegraph Harbour Seaplane Base,seaplane_base,Thetis Island,CA,48.97,-123.664,0,0,0.0,0.0
YCF,Cortes Bay Water Aerodrome,seaplane_base,Cortes Bay,CA,50.063,-124.930002,0,0,0.0,0.0
YGE,Gorge Harbour Seaplane Base,seaplane_base,Gorge Harbour,CA,50.0994,-125.0235,0,0,0.0,0.0
YGN,Greenway Sound Seaplane Base,seaplane_base,Broughton Island,CA,50.839,-126.775,0,0,0.0,0.0
YQJ,April Point Seaplane Base,seaplane_base,Quadra Island,CA,50.065,-125.235,0,0,0.0,0.0
YRC,Refuge Cove Seaplane Base,seaplane_base,Desolation Sound,CA,50.1234,-124.843,0,0,0.0,0.0
ZNU,Namu Water Aerodrome,seaplane_base,Namu,CA,51.862825,-127.869357,0,0,0.0,0.0
CCK,Cocos (Keeling) Islands Airport,large_airport,West Island,CC,-12.192218,96.834103,1,1,2.0,2.475300923812534
FIH,Ndjili International Airport,large_airport,Kinshasa,CD,-4.38575,15.4446,16,19,2.0,3.989208844352198
FBM,Lubumbashi International Airport,large_airport,Lubumbashi,CD,-11.591494,27.530753,6,7,2.0,3.372490214387793
GOM,Goma International Airport,large_airport,Goma,CD,-1.666758,29.238037,3,3,2.0,2.9506018476250677
FKI,Bangoka International Airport,large_airport,Kisangani,CD,0.481639,25.337999,2,3,2.0,2.835529018644355
KGA,Kananga Airport,medium_airport,Kananga,CD,-5.90005,22.4692,3,3,1.0,1.950601847625068
MDK,Mbandaka Airport,medium_airport,Mbandaka,CD,0.0226000007242,18.2887001038,2,3,1.0,1.8355290186443556
BKY,Bukavu Kavumu Airport,medium_airport,Kamakombe,CD,-2.30898,28.8088,2,2,1.0,1.7533341408009897
KND,Kindu Airport,medium_airport,Kindu,CD,-2.91917991638,25.9153995514,2,2,1.0,1.7533341408009897
MJM,Mbuji Mayi Airport,medium_airport,Mbuji Mayi,CD,-6.121240139010001,23.5690002441,2,2,1.0,1.7533341408009897
BUX,Bunia Airport,medium_airport,Bunia,CD,1.565743,30.220685,3,1,1.0,1.752559796036512
GMA,Gemena Airport,medium_airport,Gemena,CD,3.23537,19.771299,1,1,1.0,1.4753009238125339
IRP,Matari Airport,medium_airport,Isiro,CD,2.82761,27.588301,1,1,1.0,1.4753009238125339
FMI,Kalemie Airport,medium_airport,Kalemie,CD,-5.87556,29.25,0,1,1.0,1.1980420515885557
BNC,Beni Airport,small_airport,Beni,CD,0.575,29.4739,2,2,0.25,1.0033341408009897
TSH,Tshikapa Airport,small_airport,Tshikapa,CD,-6.43833,20.794701,2,2,0.25,1.0033341408009897
NLO,Ndolo Airport,medium_airport,N'dolo,CD,-4.32666015625,15.327500343323,0,0,1.0,1.0
FDU,Bandundu Airport,medium_airport,Bandundu,CD,-3.31132,17.381701,0,0,1.0,1.0
KKW,Kikwit Airport,medium_airport,Kikwit,CD,-5.03577,18.785601,0,0,1.0,1.0
BDT,Gbadolite Airport,medium_airport,Gbadolite,CD,4.252745,20.975271,0,0,1.0,1.0
LIQ,Lisala Airport,medium_airport,Lisala,CD,2.17066,21.496901,0,0,1.0,1.0
BZU,Buta Zega Airport,medium_airport,Buta,CD,2.818058,24.793997,0,0,1.0,1.0
KWZ,Kolwezi Airport,medium_airport,Kolwezi,CD,-10.7659,25.505699,0,0,1.0,1.0
BNB,Boende Airport,small_airport,Boende,CD,-0.286652,20.883551,1,1,0.25,0.725300923812534
KOO,Kongolo Airport,small_airport,Kongolo,CD,-5.393898,26.989932,1,1,0.25,0.725300923812534
LJA,Lodja Airport,small_airport,Lodja,CD,-3.462745,23.615162,1,0,0.25,0.5272588722239782
KGN,Kasongo-Lunda Airport,small_airport,Kasongo-Lunda,CD,-6.468027,16.805012,0,0,0.25,0.25
MNB,Muanda Airport,small_airport,Muanda,CD,-5.930637,12.351334,0,0,0.25,0.25
BOA,Boma Airport,small_airport,Boma,CD,-5.854,13.064,0,0,0.25,0.25
LZI,Luozi Airport,small_airport,Luozi,CD,-4.943881,14.123337,0,0,0.25,0.25
MAT,Tshimpi Airport,small_airport,Matadi,CD,-5.79961,13.4404,0,0,0.25,0.25
NKL,N'Kolo-Fuma Airport,small_airport,N'Kolo-Fuma,CD,-5.421,14.8169,0,0,0.25,0.25
INO,Inongo Airport,small_airport,Inongo,CD,-1.94722,18.285801,0,0,0.25,0.25
NIO,Nioki Airport,small_airport,Nioki,CD,-2.717453,17.685735,0,0,0.25,0.25
KRZ,Kiri Airport,small_airport,Kiri,CD,-1.499806,18.928456,0,0,0.25,0.25
IDF,Idiofa Airport,small_airport,Idiofa,CD,-4.970605,19.57867,0,0,0.25,0.25
MSM,Masi Manimba Airport,small_airport,Masi Manimba,CD,-4.783,17.85,0,0,0.25,0.25
BSU,Basankusu Airport,small_airport,Basankusu,CD,1.224789,19.788097,0,0,0.25,0.25
LIE,Libenge Airport,small_airport,Libenge,CD,3.626584,18.638477,0,0,0.25,0.25
KLI,Kotakoli Airbase,small_airport,Kotakoli,CD,4.156991,21.66667,0,0,0.25,0.25
BMB,Bumba Airport,small_airport,Bumba,CD,2.183261,22.479572,0,0,0.25,0.25
IKL,Ikela Airport,small_airport,Ikela,CD,-1.048109,23.372501,0,0,0.25,0.25
YAN,Yangambi Airport,small_airport,Yangambi,CD,0.783,24.466999,0,0,0.25,0.25
RUE,Rughenda Airfield,small_airport,Butembo,CD,0.117142,29.312992,0,0,0.25,0.25
KLY,Kinkungwa Airport,small_airport,Kalima,CD,-2.578,26.733999,0,0,0.25,0.25
PUN,Punia Airport,small_airport,Punia,CD,-1.390698,26.348146,0,0,0.25,0.25
PWO,Pweto Airport,small_airport,Pweto,CD,-8.400768,28.926285,0,0,0.25,0.25
KEC,Kasenga Airport,small_airport,Kasenga,CD,-10.355228,28.617243,0,0,0.25,0.25
MNO,Manono Airport,small_airport,Manono,CD,-7.28889,27.3944,0,0,0.25,0.25
BDV,Moba Airport,small_airport,Moba,CD,-7.08488,29.737072,0,0,0.25,0.25
KBO,Kabalo Airport,small_airport,Kabalo,CD,-6.083,26.917,0,0,0.25,0.25
KMN,Kamina City Airport,small_airport,Kamina,CD,-8.728878,24.991407,0,0,0.25,0.25
KAP,Kapanga Airport,small_airport,Kapanga,CD,-8.371157,22.647457,0,0,0.25,0.25
KNM,Kaniama Airport,small_airport,Kaniama,CD,-7.599343,24.158592,0,0,0.25,0.25
LZA,Luiza Airport,small_airport,Luiza,CD,-7.189971,22.39254,0,0,0.25,0.25
LBO,Lusambo Airport,small_airport,Lusambo,CD,-4.96167,23.3783,0,0,0.25,0.25
MEW,Mweka Airport,small_airport,Mweka,CD,-4.855027,21.541786,0,0,0.25,0.25
BAN,Basongo Airport,small_airport,Basongo,CD,-4.315802,20.414891,0,0,0.25,0.25
PFR,Ilebo Airport,small_airport,Ilebo,CD,-4.329919,20.590124,0,0,0.25,0.25
KBN,Tunta Airport,small_airport,Kabinda,CD,-6.120761,24.546204,0,0,0.25,0.25
KIL,Kilwa Airport,small_airport,Kilwa,CD,-9.2886,28.3269,0,0,0.25,0.25
BGF,Bangui M'Poko International Airport,large_airport,Bangui,CF,4.39848,18.518801,3,2,2.0,2.868406969781702
BBT,Berbérati Airport,medium_airport,Berbérati,CF,4.221580028533936,15.786399841308594,0,0,1.0,1.0
KWD,Kavadja Airport,small_airport,Kavadja,CF,7.964938,23.526018,0,0,0.25,0.25
CRF,Carnot Airport,small_airport,Carnot,CF,4.936999797821045,15.894000053405762,0,0,0.25,0.25
BGU,Bangassou Airport,small_airport,Bangassou,CF,4.784999847412109,22.7810001373291,0,0,0.25,0.25
IRO,Birao Airport,small_airport,Birao,CF,10.23639965057373,22.71689987182617,0,0,0.25,0.25
BBY,Bambari Airport,small_airport,Bambari,CF,5.847012,20.64992,0,0,0.25,0.25
NDL,N'Délé Airport,small_airport,N'Délé,CF,8.427206039428711,20.635156631469727,0,0,0.25,0.25
BOP,Bouar Airport,small_airport,Bouar,CF,5.958000183105469,15.63700008392334,0,0,0.25,0.25
BIV,Bria Airport,small_airport,Bria,CF,6.527780055999756,21.98940086364746,0,0,0.25,0.25
BSN,Bossangoa Airport,small_airport,Bossangoa,CF,6.492000102996826,17.429000854492188,0,0,0.25,0.25
ODA,Ouadda Airport,small_airport,Ouadda,CF,8.010560035705566,22.39859962463379,0,0,0.25,0.25
AIG,Yalinga Airport,small_airport,Yalinga,CF,6.519999980926514,23.26000022888184,0,0,0.25,0.25
IMO,Zemio Airport,small_airport,Zemio,CF,5.002226,25.101857,0,0,0.25,0.25
MKI,M'Boki Airport,small_airport,Mboki,CF,5.33301019669,25.9319000244,0,0,0.25,0.25
BTG,Batangafo Airport,small_airport,Batangafo,CF,7.314109802246094,18.308799743652344,0,0,0.25,0.25
GDI,Gordil Airport,small_airport,Melle,CF,9.581117,21.728172,0,0,0.25,0.25
BMF,Bakouma Airport,small_airport,Bakouma,CF,5.693999767303467,22.801000595092773,0,0,0.25,0.25
ODJ,Ouanda Djallé Airport,small_airport,Ouanda Djallé,CF,8.899999618530273,22.78300094604492,0,0,0.25,0.25
RFA,Rafaï Airport,small_airport,Rafaï,CF,4.988609790802002,23.92779922485352,0,0,0.25,0.25
BCF,Bouca Airport,small_airport,Bouca,CF,6.517000198364258,18.267000198364254,0,0,0.25,0.25
BOZ,Bozoum Airport,small_airport,Bozoum,CF,6.344170093536377,16.3218994140625,0,0,0.25,0.25
BZV,Maya-Maya International Airport,large_airport,Brazzaville,CG,-4.2517,15.253,13,12,2.0,3.7884656054065426
PNR,Antonio Agostinho-Neto International Airport,large_airport,Pointe Noire,CG,-4.81603,11.8866,9,9,2.0,3.5789154923387745
OLL,Oyo Ollombo Airport,medium_airport,Oyo,CG,-1.226666,15.91,1,1,1.0,1.4753009238125339
FTX,Owando Airport,medium_airport,Owando,CG,-0.524566,15.93782,0,0,1.0,1.0
OUE,Ouesso Airport,medium_airport,,CG,1.61599,16.037901,0,0,1.0,1.0
DIS,Ngot Nzoungou Airport,medium_airport,Dolisie,CG,-4.20635,12.6599,0,0,1.0,1.0
OKG,Okoyo Airport,small_airport,Okoyo,CG,-1.4483300447464,15.073300361633,0,0,0.25,0.25
DJM,Djambala Airport,small_airport,Djambala,CG,-2.516883,14.754403,0,0,0.25,0.25
KNJ,Kindamba Airport,small_airport,Kindamba,CG,-3.749781,14.490264,0,0,0.25,0.25
LCO,Lague Airport,small_airport,Lague,CG,-2.45,14.533,0,0,0.25,0.25
MUY,Mouyondzi Airport,small_airport,Mouyondzi,CG,-4.014874,13.966112,0,0,0.25,0.25
SIB,Sibiti Airport,small_airport,Sibiti,CG,-3.68661,13.37402,0,0,0.25,0.25
NKY,Yokangassi Airport,small_airport,Nkayi,CG,-4.223077,13.286347,0,0,0.25,0.25
ANJ,Zanaga Airport,small_airport,Zanaga,CG,-2.846651,13.821155,0,0,0.25,0.25
MSX,Mossendjo Airport,small_airport,Mossendjo,CG,-2.95,12.7,0,0,0.25,0.25
BOE,Boundji Airport,small_airport,Boundji,CG,-1.03104,15.336009,0,0,0.25,0.25
EWO,Ewo Airport,small_airport,Ewo,CG,-0.883,14.8,0,0,0.25,0.25
GMM,Gamboma Airport,small_airport,Gamboma,CG,-1.829403,15.885237,0,0,0.25,0.25
ION,Impfondo Airport,small_airport,Impfondo,CG,1.589968,18.046624,0,0,0.25,0.25
KEE,Kelle Airport,small_airport,Kelle,CG,-0.071271,14.506621,0,0,0.25,0.25
MKJ,Makoua Airport,small_airport,Makoua,CG,-0.020842,15.577746,0,0,0.25,0.25
SOE,Souanke Airport,small_airport,Souanke,CG,1.998326,14.174217,0,0,0.25,0.25
BTB,Betou Airport,small_airport,Betou,CG,3.057593,18.514433,0,0,0.25,0.25
KMK,Makabana Airport,small_airport,Makabana,CG,-3.483,12.617,0,0,0.25,0.25
LKC,Lekana Airport,small_airport,Lekana,CG,-2.313,14.606,0,0,0.25,0.25
ZRH,Zürich Airport,large_airport,Zurich,CH,47.458056,8.548056,137,136,2.0,5.376610310013775
GVA,Geneva Cointrin International Airport,large_airport,Geneva,CH,46.238098,6.10895,101,100,2.0,5.168594987268354
BRN,Bern Airport,medium_airport,Bern,CH,46.912736,7.498819,12,12,1.0,2.758822416545054
LUG,Lugano Airport,medium_airport,Agno,CH,46.004299,8.91058,2,2,1.0,1.7533341408009897
ACH,Sankt Gallen Altenrhein Airport,medium_airport,St. Gallen,CH,47.485001,9.56077,2,2,1.0,1.7533341408009897
SIR,Sion Airport,medium_airport,Sion,CH,46.219166,7.326944,0,0,1.0,1.0
EML,Emmen Air Base,medium_airport,Emmen,CH,47.092444,8.305184,0,0,1.0,1.0
VIP,Payerne Air Base,medium_airport,Payerne,CH,46.8432,6.91506,0,0,1.0,1.0
SMV,Samedan Airport,medium_airport,Samedan,CH,46.5341,9.88411,0,0,1.0,1.0
BXO,Buochs Airport,small_airport,Buochs,CH,46.974444,8.396944,0,0,0.25,0.25
ABJ,Félix-Houphouët-Boigny International Airport,large_airport,Abidjan,CI,5.26139,-3.92629,21,20,2.0,4.10628053497859
ASK,Yamoussoukro International Airport,large_airport,Yamoussoukro,CI,6.90317,-5.36558,0,0,2.0,2.0
BYK,Bouaké Airport,medium_airport,Bouaké,CI,7.7388,-5.07367,0,0,1.0,1.0
DJO,Daloa Airport,medium_airport,,CI,6.79281,-6.47319,0,0,1.0,1.0
HGO,Korhogo Airport,medium_airport,Korhogo,CI,9.38718,-5.55666,0,0,1.0,1.0
MJC,Man Airport,medium_airport,,CI,7.27207,-7.58736,0,0,1.0,1.0
SPY,San Pedro Airport,medium_airport,,CI,4.74672,-6.66082,0,0,1.0,1.0
ABO,Aboisso Airport,small_airport,Aboisso,CI,5.461944,-3.234722,0,0,0.25,0.25
OGO,Abengourou Airport,small_airport,Abengourou,CI,6.71556,-3.47028,0,0,0.25,0.25
BXI,Boundiali Airport,small_airport,Boundiali,CI,9.540571,-6.469831,0,0,0.25,0.25
BQO,Bouna Airport,small_airport,Bouna,CI,9.255556,-3.033333,0,0,0.25,0.25
BDK,Soko Airport,small_airport,Bondoukou,CI,8.01722,-2.76194,0,0,0.25,0.25
DIM,Dimbokro Airport,small_airport,Dimbokro,CI,6.65167,-4.64056,0,0,0.25,0.25
GGN,Gagnoa Airport,small_airport,Gagnoa,CI,6.102855,-5.986809,0,0,0.25,0.25
GGO,Guiglo Airport,small_airport,Guiglo,CI,6.534711,-7.526847,0,0,0.25,0.25
BBV,Nero-Mer Airport,small_airport,Grand-Béréby,CI,4.64341306686,-6.923961639400001,0,0,0.25,0.25
KEO,Odienne Airport,small_airport,Odienne,CI,9.539457,-7.56134,0,0,0.25,0.25
OFI,Ouango Fitini Airport,small_airport,Ouango Fitini,CI,9.6,-4.05,0,0,0.25,0.25
SEO,Séguéla Airport,small_airport,Séguéla,CI,7.96,-6.644167,0,0,0.25,0.25
ZSS,Sassandra Airport,small_airport,Sassandra,CI,4.928888,-6.133156,0,0,0.25,0.25
TXU,Tabou Airport,small_airport,Tabou,CI,4.437809467315674,-7.362728118896484,0,0,0.25,0.25
TOZ,Mahana Airport,small_airport,Touba,CI,8.2934,-7.674,0,0,0.25,0.25
KTC,Katiola Airport,small_airport,Katiola,CI,8.132858,-5.06487,0,0,0.25,0.25
RAR,Rarotonga International Airport,large_airport,Avarua,CK,-21.2027,-159.806,9,9,2.0,3.5789154923387745
AIT,Aitutaki Airport,small_airport,Aitutaki,CK,-18.8309,-159.764008,2,1,0.25,0.8874869670557998
AIU,Enua Airport,small_airport,Atiu Island,CK,-19.96780014038086,-158.11900329589844,1,2,0.25,0.8411480975577238
MGS,Mangaia Island Airport,small_airport,Mangaia Island,CK,-21.895987,-157.906662,1,1,0.25,0.725300923812534
